"activity" "subjectId" "variable" "value"
"standing" 5 "meanFrequencyBodyAccelerationJerkStandardDeviation-X" -0.584013626983444
"standing" 5 "meanFrequencyBodyAccelerationJerkStandardDeviation-Y" -0.491500434303907
"standing" 5 "meanFrequencyBodyAccelerationJerkStandardDeviation-Z" -0.798835563807947
"standing" 5 "meanFrequencyBodyAccelerationMagnitudeMean" -0.528503022745033
"standing" 5 "meanFrequencyBodyAccelerationMagnitudeStandardDeviation" -0.594259529756954
"standing" 5 "meanFrequencyBodyAccelerationMean-X" -0.55123770513245
"standing" 5 "meanFrequencyBodyAccelerationMean-Y" -0.440232431795033
"standing" 5 "meanFrequencyBodyAccelerationMean-Z" -0.696171811490066
"standing" 5 "meanFrequencyBodyAccelerationStandardDeviation-X" -0.492829885748675
"standing" 5 "meanFrequencyBodyAccelerationStandardDeviation-Y" -0.422162171100331
"standing" 5 "meanFrequencyBodyAccelerationStandardDeviation-Z" -0.649351210748344
"standing" 5 "meanFrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.573176177044172
"standing" 5 "meanFrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.613485123609272
"standing" 5 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.748829309536424
"standing" 5 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.735610602483444
"standing" 5 "meanFrequencyBodyBodyGyroscopeMagnitudeMean" -0.677355755703311
"standing" 5 "meanFrequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.715731148145695
"standing" 5 "meanFrequencyBodyGyroscopeMean-X" -0.632239300829801
"standing" 5 "meanFrequencyBodyGyroscopeMean-Y" -0.71706218781457
"standing" 5 "meanFrequencyBodyGyroscopeMean-Z" -0.537329127293278
"standing" 5 "meanFrequencyBodyGyroscopeStandardDeviation-X" -0.73573857718543
"standing" 5 "meanFrequencyBodyGyroscopeStandardDeviation-Y" -0.702290390960265
"standing" 5 "meanFrequencyBodyGyroscopeStandardDeviation-Z" -0.669353687483444
"standing" 5 "meanTimeBodyAccelerationJerkMagnitudeMean" -0.589313870006622
"standing" 5 "meanTimeBodyAccelerationJerkMagnitudeStandardDeviation" -0.589031268133113
"standing" 5 "meanTimeBodyAccelerationJerkMean-X" 0.0841019899622517
"standing" 5 "meanTimeBodyAccelerationJerkMean-Y" 0.0017656830384106
"standing" 5 "meanTimeBodyAccelerationJerkMean-Z" -0.0029537113427351
"standing" 5 "meanTimeBodyAccelerationJerkStandardDeviation-X" -0.575890535679801
"standing" 5 "meanTimeBodyAccelerationJerkStandardDeviation-Y" -0.506544358609603
"standing" 5 "meanTimeBodyAccelerationJerkStandardDeviation-Z" -0.78456199486755
"standing" 5 "meanTimeBodyAccelerationMagnitudeMean" -0.460866415568709
"standing" 5 "meanTimeBodyAccelerationMagnitudeStandardDeviation" -0.52162345171192
"standing" 5 "meanTimeBodyAccelerationMean-X" 0.279177960301325
"standing" 5 "meanTimeBodyAccelerationMean-Y" -0.0154833455336192
"standing" 5 "meanTimeBodyAccelerationMean-Z" -0.105661736816887
"standing" 5 "meanTimeBodyAccelerationStandardDeviation-X" -0.507691011391722
"standing" 5 "meanTimeBodyAccelerationStandardDeviation-Y" -0.402724906078146
"standing" 5 "meanTimeBodyAccelerationStandardDeviation-Z" -0.646443640175497
"standing" 5 "meanTimeBodyGyroscopeJerkMagnitudeMean" -0.707383517582782
"standing" 5 "meanTimeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.734187493344371
"standing" 5 "meanTimeBodyGyroscopeJerkMean-X" -0.103522877147351
"standing" 5 "meanTimeBodyGyroscopeJerkMean-Y" -0.0490624519374172
"standing" 5 "meanTimeBodyGyroscopeJerkMean-Z" -0.0506258160122517
"standing" 5 "meanTimeBodyGyroscopeJerkStandardDeviation-X" -0.662581310334437
"standing" 5 "meanTimeBodyGyroscopeJerkStandardDeviation-Y" -0.774114270364238
"standing" 5 "meanTimeBodyGyroscopeJerkStandardDeviation-Z" -0.564680771249007
"standing" 5 "meanTimeBodyGyroscopeMagnitudeMean" -0.602770284825828
"standing" 5 "meanTimeBodyGyroscopeMagnitudeStandardDeviation" -0.664078383532781
"standing" 5 "meanTimeBodyGyroscopeMean-X" -0.0294516873643046
"standing" 5 "meanTimeBodyGyroscopeMean-Y" -0.0774316445596026
"standing" 5 "meanTimeBodyGyroscopeMean-Z" 0.0866267116745033
"standing" 5 "meanTimeBodyGyroscopeStandardDeviation-X" -0.709955676983444
"standing" 5 "meanTimeBodyGyroscopeStandardDeviation-Y" -0.705638306688742
"standing" 5 "meanTimeBodyGyroscopeStandardDeviation-Z" -0.606589817380795
"standing" 5 "meanTimeGravityAccelerationMagnitudeMean" -0.460866415568709
"standing" 5 "meanTimeGravityAccelerationMagnitudeStandardDeviation" -0.52162345171192
"standing" 5 "meanTimeGravityAccelerationMean-X" 0.698153719072848
"standing" 5 "meanTimeGravityAccelerationMean-Y" 0.112313109736755
"standing" 5 "meanTimeGravityAccelerationMean-Z" 0.0921607197449904
"standing" 5 "meanTimeGravityAccelerationStandardDeviation-X" -0.964629108807947
"standing" 5 "meanTimeGravityAccelerationStandardDeviation-Y" -0.939973777950331
"standing" 5 "meanTimeGravityAccelerationStandardDeviation-Z" -0.94207867884106
"standing" 6 "meanFrequencyBodyAccelerationJerkMean-X" -0.549394273848923
"standing" 6 "meanFrequencyBodyAccelerationJerkMean-Y" -0.503558973703692
"standing" 6 "meanFrequencyBodyAccelerationJerkMean-Z" -0.720867157741538
"standing" 6 "meanFrequencyBodyAccelerationJerkStandardDeviation-X" -0.555346159400332
"standing" 6 "meanFrequencyBodyAccelerationJerkStandardDeviation-Y" -0.437837459287385
"standing" 6 "meanFrequencyBodyAccelerationJerkStandardDeviation-Z" -0.755751144098462
"standing" 6 "meanFrequencyBodyAccelerationMagnitudeMean" -0.473974924380431
"standing" 6 "meanFrequencyBodyAccelerationMagnitudeStandardDeviation" -0.570910289993846
"standing" 6 "meanFrequencyBodyAccelerationMean-X" -0.506174926221538
"standing" 6 "meanFrequencyBodyAccelerationMean-Y" -0.392041410138769
"standing" 6 "meanFrequencyBodyAccelerationMean-Z" -0.683725945015385
"standing" 6 "meanFrequencyBodyAccelerationStandardDeviation-X" -0.506680276530492
"standing" 6 "meanFrequencyBodyAccelerationStandardDeviation-Y" -0.396677793847908
"standing" 6 "meanFrequencyBodyAccelerationStandardDeviation-Z" -0.694365207233846
"standing" 6 "meanFrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.494882316238462
"standing" 6 "meanFrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.516711262173969
"standing" 6 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.651886909221538
"standing" 6 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.660175875210246
"standing" 6 "meanFrequencyBodyBodyGyroscopeMagnitudeMean" -0.579130051151385
"standing" 6 "meanFrequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.657368673849846
"standing" 6 "meanFrequencyBodyGyroscopeMean-X" -0.537201442069846
"standing" 6 "meanFrequencyBodyGyroscopeMean-Y" -0.621188724858462
"standing" 6 "meanFrequencyBodyGyroscopeMean-Z" -0.507604207506462
"standing" 6 "meanFrequencyBodyGyroscopeStandardDeviation-X" -0.692862440004
"standing" 6 "meanFrequencyBodyGyroscopeStandardDeviation-Y" -0.633236229753846
"standing" 6 "meanFrequencyBodyGyroscopeStandardDeviation-Z" -0.67302031484
"standing" 6 "meanTimeBodyAccelerationJerkMagnitudeMean" -0.551413652396923
"standing" 6 "meanTimeBodyAccelerationJerkMagnitudeStandardDeviation" -0.502935062310769
"standing" 6 "meanTimeBodyAccelerationJerkMean-X" 0.0813833604034769
"standing" 6 "meanTimeBodyAccelerationJerkMean-Y" 0.000479281129661539
"standing" 6 "meanTimeBodyAccelerationJerkMean-Z" -0.00225896302076923
"standing" 6 "meanTimeBodyAccelerationJerkStandardDeviation-X" -0.531468310262154
"standing" 6 "meanTimeBodyAccelerationJerkStandardDeviation-Y" -0.454437496885815
"standing" 6 "meanTimeBodyAccelerationJerkStandardDeviation-Z" -0.738955207627692
"standing" 6 "meanTimeBodyAccelerationMagnitudeMean" -0.464770006998123
"standing" 6 "meanTimeBodyAccelerationMagnitudeStandardDeviation" -0.483790606354154
"standing" 6 "meanTimeBodyAccelerationMean-X" 0.272376614181538
"standing" 6 "meanTimeBodyAccelerationMean-Y" -0.0175697042641846
"standing" 6 "meanTimeBodyAccelerationMean-Z" -0.11599454136
"standing" 6 "meanTimeBodyAccelerationStandardDeviation-X" -0.505086085072062
"standing" 6 "meanTimeBodyAccelerationStandardDeviation-Y" -0.368403670137262
"standing" 6 "meanTimeBodyAccelerationStandardDeviation-Z" -0.672512004586708
"standing" 6 "meanTimeBodyGyroscopeJerkMagnitudeMean" -0.621936158532308
"standing" 6 "meanTimeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.644474485460492
"standing" 6 "meanTimeBodyGyroscopeJerkMean-X" -0.0829159966093231
"standing" 6 "meanTimeBodyGyroscopeJerkMean-Y" -0.0454921005615385
"standing" 6 "meanTimeBodyGyroscopeJerkMean-Z" -0.0533610323667692
"standing" 6 "meanTimeBodyGyroscopeJerkStandardDeviation-X" -0.546009968372308
"standing" 6 "meanTimeBodyGyroscopeJerkStandardDeviation-Y" -0.677635980501539
"standing" 6 "meanTimeBodyGyroscopeJerkStandardDeviation-Z" -0.526908306306892
"standing" 6 "meanTimeBodyGyroscopeMagnitudeMean" -0.549494852037046
"standing" 6 "meanTimeBodyGyroscopeMagnitudeStandardDeviation" -0.579837818063692
"standing" 6 "meanTimeBodyGyroscopeMean-X" -0.0433611785374462
"standing" 6 "meanTimeBodyGyroscopeMean-Y" -0.0706129097498462
"standing" 6 "meanTimeBodyGyroscopeMean-Z" 0.0973130293888923
"standing" 6 "meanTimeBodyGyroscopeStandardDeviation-X" -0.653800660041538
"standing" 6 "meanTimeBodyGyroscopeStandardDeviation-Y" -0.626252072652308
"standing" 6 "meanTimeBodyGyroscopeStandardDeviation-Z" -0.599910232855692
"standing" 6 "meanTimeGravityAccelerationMagnitudeMean" -0.464770006998123
"standing" 6 "meanTimeGravityAccelerationMagnitudeStandardDeviation" -0.483790606354154
"standing" 6 "meanTimeGravityAccelerationMean-X" 0.688702063569231
"standing" 6 "meanTimeGravityAccelerationMean-Y" 0.0162055455953846
"standing" 6 "meanTimeGravityAccelerationMean-Z" 0.0475199990906462
"standing" 6 "meanTimeGravityAccelerationStandardDeviation-X" -0.958898709015385
"standing" 6 "meanTimeGravityAccelerationStandardDeviation-Y" -0.9509348864
"standing" 6 "meanTimeGravityAccelerationStandardDeviation-Z" -0.937910223507692
"standing" 7 "meanFrequencyBodyAccelerationJerkMean-X" -0.637521940243831
"standing" 7 "meanFrequencyBodyAccelerationJerkMean-Y" -0.641687333850227
"standing" 7 "meanFrequencyBodyAccelerationJerkMean-Z" -0.642515716574286
"standing" 7 "meanFrequencyBodyAccelerationJerkStandardDeviation-X" -0.626785744584416
"standing" 7 "meanFrequencyBodyAccelerationJerkStandardDeviation-Y" -0.62853163071948
"standing" 7 "meanFrequencyBodyAccelerationJerkStandardDeviation-Z" -0.684856438953896
"standing" 7 "meanFrequencyBodyAccelerationMagnitudeMean" -0.518323878824675
"standing" 7 "meanFrequencyBodyAccelerationMagnitudeStandardDeviation" -0.583819796092208
"standing" 7 "meanFrequencyBodyAccelerationMean-X" -0.593011288564935
"standing" 7 "meanFrequencyBodyAccelerationMean-Y" -0.563547785174026
"standing" 7 "meanFrequencyBodyAccelerationMean-Z" -0.531005941495552
"standing" 7 "meanFrequencyBodyAccelerationStandardDeviation-X" -0.572347541484091
"standing" 7 "meanFrequencyBodyAccelerationStandardDeviation-Y" -0.567046977262987
"standing" 7 "meanFrequencyBodyAccelerationStandardDeviation-Z" -0.460792123277305
"standing" 7 "meanFrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.553360009658182
"standing" 7 "meanFrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.550683254908442
"standing" 7 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.668879188156396
"standing" 7 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.668963362464935
"standing" 7 "meanFrequencyBodyBodyGyroscopeMagnitudeMean" -0.628877272791136
"standing" 7 "meanFrequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.650923648207792
"standing" 7 "meanFrequencyBodyGyroscopeMean-X" -0.643767578493507
"standing" 7 "meanFrequencyBodyGyroscopeMean-Y" -0.630419275006169
"standing" 7 "meanFrequencyBodyGyroscopeMean-Z" -0.655083354905844
"standing" 7 "meanFrequencyBodyGyroscopeStandardDeviation-X" -0.703883646896104
"standing" 7 "meanFrequencyBodyGyroscopeStandardDeviation-Y" -0.671161922837662
"standing" 7 "meanFrequencyBodyGyroscopeStandardDeviation-Z" -0.698949518905844
"standing" 7 "meanTimeBodyAccelerationJerkMagnitudeMean" -0.622815767680292
"standing" 7 "meanTimeBodyAccelerationJerkMagnitudeStandardDeviation" -0.550560230585714
"standing" 7 "meanTimeBodyAccelerationJerkMean-X" 0.0831829573168831
"standing" 7 "meanTimeBodyAccelerationJerkMean-Y" 0.00760909767418831
"standing" 7 "meanTimeBodyAccelerationJerkMean-Z" -0.00791725696048701
"standing" 7 "meanTimeBodyAccelerationJerkStandardDeviation-X" -0.615131377408279
"standing" 7 "meanTimeBodyAccelerationJerkStandardDeviation-Y" -0.622997416262013
"standing" 7 "meanTimeBodyAccelerationJerkStandardDeviation-Z" -0.664336860544416
"standing" 7 "meanTimeBodyAccelerationMagnitudeMean" -0.511312036747403
"standing" 7 "meanTimeBodyAccelerationMagnitudeStandardDeviation" -0.510669879158539
"standing" 7 "meanTimeBodyAccelerationMean-X" 0.270211697814935
"standing" 7 "meanTimeBodyAccelerationMean-Y" -0.0187904887668182
"standing" 7 "meanTimeBodyAccelerationMean-Z" -0.112492375388312
"standing" 7 "meanTimeBodyAccelerationStandardDeviation-X" -0.577518324748052
"standing" 7 "meanTimeBodyAccelerationStandardDeviation-Y" -0.546403365345779
"standing" 7 "meanTimeBodyAccelerationStandardDeviation-Z" -0.456473642256981
"standing" 7 "meanTimeBodyGyroscopeJerkMagnitudeMean" -0.713191348337662
"standing" 7 "meanTimeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.658017844948377
"standing" 7 "meanTimeBodyGyroscopeJerkMean-X" -0.0942037376182662
"standing" 7 "meanTimeBodyGyroscopeJerkMean-Y" -0.0414401406082792
"standing" 7 "meanTimeBodyGyroscopeJerkMean-Z" -0.0610307928148701
"standing" 7 "meanTimeBodyGyroscopeJerkStandardDeviation-X" -0.701731200484416
"standing" 7 "meanTimeBodyGyroscopeJerkStandardDeviation-Y" -0.674920114957468
"standing" 7 "meanTimeBodyGyroscopeJerkStandardDeviation-Z" -0.750808705594156
"standing" 7 "meanTimeBodyGyroscopeMagnitudeMean" -0.581899897967532
"standing" 7 "meanTimeBodyGyroscopeMagnitudeStandardDeviation" -0.598670795839286
"standing" 7 "meanTimeBodyGyroscopeMean-X" -0.0518716929407792
"standing" 7 "meanTimeBodyGyroscopeMean-Y" -0.0646077113078896
"standing" 7 "meanTimeBodyGyroscopeMean-Z" 0.0977671721406169
"standing" 7 "meanTimeBodyGyroscopeStandardDeviation-X" -0.687155474097403
"standing" 7 "meanTimeBodyGyroscopeStandardDeviation-Y" -0.652408657909091
"standing" 7 "meanTimeBodyGyroscopeStandardDeviation-Z" -0.663340760331169
"standing" 7 "meanTimeGravityAccelerationMagnitudeMean" -0.511312036747403
"standing" 7 "meanTimeGravityAccelerationMagnitudeStandardDeviation" -0.510669879158539
"standing" 7 "meanTimeGravityAccelerationMean-X" 0.681289120844156
"standing" 7 "meanTimeGravityAccelerationMean-Y" -0.0420221452496753
"standing" 7 "meanTimeGravityAccelerationMean-Z" 0.0342160711928604
"standing" 7 "meanTimeGravityAccelerationStandardDeviation-X" -0.956538178587662
"standing" 7 "meanTimeGravityAccelerationStandardDeviation-Y" -0.955312554090909
"standing" 7 "meanTimeGravityAccelerationStandardDeviation-Z" -0.923304724090909
"standing" 8 "meanFrequencyBodyAccelerationJerkMean-X" -0.59163500910605
"standing" 8 "meanFrequencyBodyAccelerationJerkMean-Y" -0.495906215569395
"standing" 8 "meanFrequencyBodyAccelerationJerkMean-Z" -0.644285802406762
"standing" 8 "meanFrequencyBodyAccelerationJerkStandardDeviation-X" -0.598546245236655
"standing" 8 "meanFrequencyBodyAccelerationJerkStandardDeviation-Y" -0.45636839585694
"standing" 8 "meanFrequencyBodyAccelerationJerkStandardDeviation-Z" -0.691480916950178
"standing" 8 "meanFrequencyBodyAccelerationMagnitudeMean" -0.512106792856939
"standing" 8 "meanFrequencyBodyAccelerationMagnitudeStandardDeviation" -0.651638076286121
"standing" 8 "meanFrequencyBodyAccelerationMean-X" -0.581831414648399
"standing" 8 "meanFrequencyBodyAccelerationMean-Y" -0.374944236206406
"standing" 8 "meanFrequencyBodyAccelerationMean-Z" -0.550979388719929
"standing" 8 "meanFrequencyBodyAccelerationStandardDeviation-X" -0.585343460535587
"standing" 8 "meanFrequencyBodyAccelerationStandardDeviation-Y" -0.378656458967972
"standing" 8 "meanFrequencyBodyAccelerationStandardDeviation-Z" -0.513206312959075
"standing" 8 "meanFrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.529244911130605
"standing" 8 "meanFrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.618027414911032
"standing" 8 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.70215621546726
"standing" 8 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.755717299964413
"standing" 8 "meanFrequencyBodyBodyGyroscopeMagnitudeMean" -0.609984289180071
"standing" 8 "meanFrequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.636673891144128
"standing" 8 "meanFrequencyBodyGyroscopeMean-X" -0.601382421248399
"standing" 8 "meanFrequencyBodyGyroscopeMean-Y" -0.575938482711388
"standing" 8 "meanFrequencyBodyGyroscopeMean-Z" -0.525562919047438
"standing" 8 "meanFrequencyBodyGyroscopeStandardDeviation-X" -0.675275353078292
"standing" 8 "meanFrequencyBodyGyroscopeStandardDeviation-Y" -0.573087292172598
"standing" 8 "meanFrequencyBodyGyroscopeStandardDeviation-Z" -0.553968587869751
"standing" 8 "meanTimeBodyAccelerationJerkMagnitudeMean" -0.534248616612028
"standing" 8 "meanTimeBodyAccelerationJerkMagnitudeStandardDeviation" -0.564471999961566
"standing" 8 "meanTimeBodyAccelerationJerkMean-X" 0.084215745375516
"standing" 8 "meanTimeBodyAccelerationJerkMean-Y" 0.000860301581786477
"standing" 8 "meanTimeBodyAccelerationJerkMean-Z" -0.0196719912994306
"standing" 8 "meanTimeBodyAccelerationJerkStandardDeviation-X" -0.575993073911744
"standing" 8 "meanTimeBodyAccelerationJerkStandardDeviation-Y" -0.458724925167972
"standing" 8 "meanTimeBodyAccelerationJerkStandardDeviation-Z" -0.66835678475516
"standing" 8 "meanTimeBodyAccelerationMagnitudeMean" -0.468522592843416
"standing" 8 "meanTimeBodyAccelerationMagnitudeStandardDeviation" -0.554038979266192
"standing" 8 "meanTimeBodyAccelerationMean-X" 0.270759063295374
"standing" 8 "meanTimeBodyAccelerationMean-Y" -0.0181894974688612
"standing" 8 "meanTimeBodyAccelerationMean-Z" -0.106809623683986
"standing" 8 "meanTimeBodyAccelerationStandardDeviation-X" -0.582958863017438
"standing" 8 "meanTimeBodyAccelerationStandardDeviation-Y" -0.349383732046263
"standing" 8 "meanTimeBodyAccelerationStandardDeviation-Z" -0.499472687913167
"standing" 8 "meanTimeBodyGyroscopeJerkMagnitudeMean" -0.673625525658363
"standing" 8 "meanTimeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.715838385516014
"standing" 8 "meanTimeBodyGyroscopeJerkMean-X" -0.104969855200356
"standing" 8 "meanTimeBodyGyroscopeJerkMean-Y" -0.0400922240331673
"standing" 8 "meanTimeBodyGyroscopeJerkMean-Z" -0.0582887148366548
"standing" 8 "meanTimeBodyGyroscopeJerkStandardDeviation-X" -0.674984452240214
"standing" 8 "meanTimeBodyGyroscopeJerkStandardDeviation-Y" -0.683086930288968
"standing" 8 "meanTimeBodyGyroscopeJerkStandardDeviation-Z" -0.695970301754448
"standing" 8 "meanTimeBodyGyroscopeMagnitudeMean" -0.476214943826192
"standing" 8 "meanTimeBodyGyroscopeMagnitudeStandardDeviation" -0.581422885341281
"standing" 8 "meanTimeBodyGyroscopeMean-X" 0.00359053897160142
"standing" 8 "meanTimeBodyGyroscopeMean-Y" -0.091077509832669
"standing" 8 "meanTimeBodyGyroscopeMean-Z" 0.0640867611561922
"standing" 8 "meanTimeBodyGyroscopeStandardDeviation-X" -0.656219242281851
"standing" 8 "meanTimeBodyGyroscopeStandardDeviation-Y" -0.570941237019217
"standing" 8 "meanTimeBodyGyroscopeStandardDeviation-Z" -0.511392038012811
"standing" 8 "meanTimeGravityAccelerationMagnitudeMean" -0.468522592843416
"standing" 8 "meanTimeGravityAccelerationMagnitudeStandardDeviation" -0.554038979266192
"standing" 8 "meanTimeGravityAccelerationMean-X" 0.647498175409253
"standing" 8 "meanTimeGravityAccelerationMean-Y" 0.0303211113118861
"standing" 8 "meanTimeGravityAccelerationMean-Z" 0.0836542406807936
"standing" 8 "meanTimeGravityAccelerationStandardDeviation-X" -0.954256666035587
"standing" 8 "meanTimeGravityAccelerationStandardDeviation-Y" -0.94844645047331
